Sexo;Edad;Nivel de formación alcanzado;Periodo;Total
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T4;22,1
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T3;22,1
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T2;26,7
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T1;25,6
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T4;25
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T3;28,1
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T2;33,6
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T1;29,7
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T4;29,7
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T3;26,2
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T2;24,9
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T1;34,3
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T4;30,2
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T3;27,1
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T2;34,8
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T1;28,6
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T4;24,9
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T3;23,3
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T2;24,5
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T1;26,6
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T4;34,4
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T3;29,6
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T2;28,8
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T1;30,3
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016T4;26,8
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016T3;29,9
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016T2;44,9
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016T1;46,5
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015T4;47,3
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015T3;49,3
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015T2;47,7
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015T1;45,7
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014T4;43,7
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014T3;44,4
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014T2;50,8
Mujeres;De 20 a 24 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014T1;50,6
Mujeres;De 20 a 24 años;Educación superior;2025T1;64,3
Mujeres;De 20 a 24 años;Educación superior;2024T4;61,1
Mujeres;De 20 a 24 años;Educación superior;2024T3;74,1
Mujeres;De 20 a 24 años;Educación superior;2024T2;42,1
Mujeres;De 20 a 24 años;Educación superior;2024T1;54,2
Mujeres;De 20 a 24 años;Educación superior;2023T4;59,5
Mujeres;De 20 a 24 años;Educación superior;2023T3;57,5
Mujeres;De 20 a 24 años;Educación superior;2023T2;39,8
Mujeres;De 20 a 24 años;Educación superior;2023T1;44,4
Mujeres;De 20 a 24 años;Educación superior;2022T4;61,8
Mujeres;De 20 a 24 años;Educación superior;2022T3;65,9
Mujeres;De 20 a 24 años;Educación superior;2022T2;44,9
Mujeres;De 20 a 24 años;Educación superior;2022T1;44,2
Mujeres;De 20 a 24 años;Educación superior;2021T4;48,6
Mujeres;De 20 a 24 años;Educación superior;2021T3;56,7
Mujeres;De 20 a 24 años;Educación superior;2021T2;54,6
Mujeres;De 20 a 24 años;Educación superior;2021T1;56,3
Mujeres;De 20 a 24 años;Educación superior;2020T4;71,1
Mujeres;De 20 a 24 años;Educación superior;2020T3;79,5
Mujeres;De 20 a 24 años;Educación superior;2020T2;62,1
Mujeres;De 20 a 24 años;Educación superior;2020T1;49,1
Mujeres;De 20 a 24 años;Educación superior;2019T4;50,3
Mujeres;De 20 a 24 años;Educación superior;2019T3;59,1
Mujeres;De 20 a 24 años;Educación superior;2019T2;38,3
Mujeres;De 20 a 24 años;Educación superior;2019T1;44,1
Mujeres;De 20 a 24 años;Educación superior;2018T4;51,2
Mujeres;De 20 a 24 años;Educación superior;2018T3;43,9
Mujeres;De 20 a 24 años;Educación superior;2018T2;34,5
Mujeres;De 20 a 24 años;Educación superior;2018T1;33,7
Mujeres;De 20 a 24 años;Educación superior;2017T4;52,8
Mujeres;De 20 a 24 años;Educación superior;2017T3;58,4
Mujeres;De 20 a 24 años;Educación superior;2017T2;48,7
Mujeres;De 20 a 24 años;Educación superior;2017T1;57
Mujeres;De 20 a 24 años;Educación superior;2016T4;74,2
Mujeres;De 20 a 24 años;Educación superior;2016T3;76
Mujeres;De 20 a 24 años;Educación superior;2016T2;54,8
Mujeres;De 20 a 24 años;Educación superior;2016T1;58,1
Mujeres;De 20 a 24 años;Educación superior;2015T4;69,2
Mujeres;De 20 a 24 años;Educación superior;2015T3;73,5
Mujeres;De 20 a 24 años;Educación superior;2015T2;63,9
Mujeres;De 20 a 24 años;Educación superior;2015T1;58,8
Mujeres;De 20 a 24 años;Educación superior;2014T4;72,8
Mujeres;De 20 a 24 años;Educación superior;2014T3;88,9
Mujeres;De 20 a 24 años;Educación superior;2014T2;66,2
Mujeres;De 20 a 24 años;Educación superior;2014T1;81,3
Mujeres;De 25 a 29 años;Total;2025T1;164,2
Mujeres;De 25 a 29 años;Total;2024T4;159,4
Mujeres;De 25 a 29 años;Total;2024T3;166,9
Mujeres;De 25 a 29 años;Total;2024T2;159,4
Mujeres;De 25 a 29 años;Total;2024T1;172
Mujeres;De 25 a 29 años;Total;2023T4;178,6
Mujeres;De 25 a 29 años;Total;2023T3;182,5
Mujeres;De 25 a 29 años;Total;2023T2;142,1
Mujeres;De 25 a 29 años;Total;2023T1;180,1
Mujeres;De 25 a 29 años;Total;2022T4;174,5
Mujeres;De 25 a 29 años;Total;2022T3;198,8
Mujeres;De 25 a 29 años;Total;2022T2;151,4
Mujeres;De 25 a 29 años;Total;2022T1;185,2
Mujeres;De 25 a 29 años;Total;2021T4;184,4
Mujeres;De 25 a 29 años;Total;2021T3;212
Mujeres;De 25 a 29 años;Total;2021T2;235,5
Mujeres;De 25 a 29 años;Total;2021T1;262,2
Mujeres;De 25 a 29 años;Total;2020T4;250,9
Mujeres;De 25 a 29 años;Total;2020T3;264,6
Mujeres;De 25 a 29 años;Total;2020T2;231,4
Mujeres;De 25 a 29 años;Total;2020T1;208,8
Mujeres;De 25 a 29 años;Total;2019T4;194,9
Mujeres;De 25 a 29 años;Total;2019T3;194,1
Mujeres;De 25 a 29 años;Total;2019T2;183,2
Mujeres;De 25 a 29 años;Total;2019T1;197,3
Mujeres;De 25 a 29 años;Total;2018T4;196,1
Mujeres;De 25 a 29 años;Total;2018T3;208,8
Mujeres;De 25 a 29 años;Total;2018T2;223,1
Mujeres;De 25 a 29 años;Total;2018T1;240,8
Mujeres;De 25 a 29 años;Total;2017T4;230,9
Mujeres;De 25 a 29 años;Total;2017T3;248,8
Mujeres;De 25 a 29 años;Total;2017T2;249,2
Mujeres;De 25 a 29 años;Total;2017T1;262,9
Mujeres;De 25 a 29 años;Total;2016T4;259,2
Mujeres;De 25 a 29 años;Total;2016T3;265,3
Mujeres;De 25 a 29 años;Total;2016T2;277,8
Mujeres;De 25 a 29 años;Total;2016T1;304,6
Mujeres;De 25 a 29 años;Total;2015T4;278,6
Mujeres;De 25 a 29 años;Total;2015T3;296,7
Mujeres;De 25 a 29 años;Total;2015T2;301,5
Mujeres;De 25 a 29 años;Total;2015T1;330,4
Mujeres;De 25 a 29 años;Total;2014T4;324,6
Mujeres;De 25 a 29 años;Total;2014T3;325,6
Mujeres;De 25 a 29 años;Total;2014T2;338,5
Mujeres;De 25 a 29 años;Total;2014T1;368,5
Mujeres;De 25 a 29 años;Analfabetos;2025T1;..
Mujeres;De 25 a 29 años;Analfabetos;2024T4;..
Mujeres;De 25 a 29 años;Analfabetos;2024T3;..
Mujeres;De 25 a 29 años;Analfabetos;2024T2;..
Mujeres;De 25 a 29 años;Analfabetos;2024T1;..
Mujeres;De 25 a 29 años;Analfabetos;2023T4;..
Mujeres;De 25 a 29 años;Analfabetos;2023T3;..
Mujeres;De 25 a 29 años;Analfabetos;2023T2;0,6
Mujeres;De 25 a 29 años;Analfabetos;2023T1;..
Mujeres;De 25 a 29 años;Analfabetos;2022T4;..
Mujeres;De 25 a 29 años;Analfabetos;2022T3;..
Mujeres;De 25 a 29 años;Analfabetos;2022T2;..
Mujeres;De 25 a 29 años;Analfabetos;2022T1;..
Mujeres;De 25 a 29 años;Analfabetos;2021T4;..
Mujeres;De 25 a 29 años;Analfabetos;2021T3;..
Mujeres;De 25 a 29 años;Analfabetos;2021T2;..
Mujeres;De 25 a 29 años;Analfabetos;2021T1;..
Mujeres;De 25 a 29 años;Analfabetos;2020T4;0
Mujeres;De 25 a 29 años;Analfabetos;2020T3;0
Mujeres;De 25 a 29 años;Analfabetos;2020T2;0
Mujeres;De 25 a 29 años;Analfabetos;2020T1;1,2
Mujeres;De 25 a 29 años;Analfabetos;2019T4;1,2
Mujeres;De 25 a 29 años;Analfabetos;2019T3;0
Mujeres;De 25 a 29 años;Analfabetos;2019T2;0
Mujeres;De 25 a 29 años;Analfabetos;2019T1;0
Mujeres;De 25 a 29 años;Analfabetos;2018T4;0
Mujeres;De 25 a 29 años;Analfabetos;2018T3;0
Mujeres;De 25 a 29 años;Analfabetos;2018T2;0,7
Mujeres;De 25 a 29 años;Analfabetos;2018T1;1
Mujeres;De 25 a 29 años;Analfabetos;2017T4;0,6
Mujeres;De 25 a 29 años;Analfabetos;2017T3;0,8
Mujeres;De 25 a 29 años;Analfabetos;2017T2;1,6
Mujeres;De 25 a 29 años;Analfabetos;2017T1;0,8
Mujeres;De 25 a 29 años;Analfabetos;2016T4;0,3
Mujeres;De 25 a 29 años;Analfabetos;2016T3;1
Mujeres;De 25 a 29 años;Analfabetos;2016T2;1,5
Mujeres;De 25 a 29 años;Analfabetos;2016T1;3,1
Mujeres;De 25 a 29 años;Analfabetos;2015T4;2
Mujeres;De 25 a 29 años;Analfabetos;2015T3;2,7
Mujeres;De 25 a 29 años;Analfabetos;2015T2;1,6
Mujeres;De 25 a 29 años;Analfabetos;2015T1;2
Mujeres;De 25 a 29 años;Analfabetos;2014T4;2
Mujeres;De 25 a 29 años;Analfabetos;2014T3;0,5
Mujeres;De 25 a 29 años;Analfabetos;2014T2;0,3
Mujeres;De 25 a 29 años;Analfabetos;2014T1;2,1
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2025T1;1
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2024T4;..
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2024T3;..
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2024T2;1,4
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2024T1;1,8
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2023T4;..
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2023T3;0,7
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2023T2;..
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2023T1;0,8
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2022T4;0,8
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2022T3;..
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2022T2;0,1
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2022T1;1,4
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2021T4;2,9
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2021T3;0,8
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2021T2;0,2
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2021T1;1,5
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2020T4;2,4
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2020T3;4,8
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2020T2;2,3
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2020T1;0
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2019T4;0
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2019T3;2,4
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2019T2;1,4
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2019T1;0,3
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2018T4;0,5
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2018T3;0,4
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2018T2;1
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2018T1;0,9
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2017T4;1,7
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2017T3;1,2
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2017T2;1,5
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2017T1;2,4
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2016T4;0,8
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2016T3;0,6
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2016T2;1,5
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2016T1;2,7
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2015T4;2,9
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2015T3;2,5
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2015T2;2,5
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2015T1;5,5
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2014T4;3,1
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2014T3;5,5
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2014T2;5,9
Mujeres;De 25 a 29 años;Estudios primarios incompletos;2014T1;5,1
Mujeres;De 25 a 29 años;Educación primaria;2025T1;3,6
Mujeres;De 25 a 29 años;Educación primaria;2024T4;9,9
Mujeres;De 25 a 29 años;Educación primaria;2024T3;10,9
Mujeres;De 25 a 29 años;Educación primaria;2024T2;8,1
Mujeres;De 25 a 29 años;Educación primaria;2024T1;6,5
Mujeres;De 25 a 29 años;Educación primaria;2023T4;8
Mujeres;De 25 a 29 años;Educación primaria;2023T3;5,8
Mujeres;De 25 a 29 años;Educación primaria;2023T2;9
Mujeres;De 25 a 29 años;Educación primaria;2023T1;12,2
Mujeres;De 25 a 29 años;Educación primaria;2022T4;13
Mujeres;De 25 a 29 años;Educación primaria;2022T3;9,4
Mujeres;De 25 a 29 años;Educación primaria;2022T2;7,8
Mujeres;De 25 a 29 años;Educación primaria;2022T1;7,3
Mujeres;De 25 a 29 años;Educación primaria;2021T4;9,4
Mujeres;De 25 a 29 años;Educación primaria;2021T3;11
Mujeres;De 25 a 29 años;Educación primaria;2021T2;12,3
Mujeres;De 25 a 29 años;Educación primaria;2021T1;15,4
Mujeres;De 25 a 29 años;Educación primaria;2020T4;11,3
Mujeres;De 25 a 29 años;Educación primaria;2020T3;10
Mujeres;De 25 a 29 años;Educación primaria;2020T2;12,6
Mujeres;De 25 a 29 años;Educación primaria;2020T1;15,4
Mujeres;De 25 a 29 años;Educación primaria;2019T4;11,5
Mujeres;De 25 a 29 años;Educación primaria;2019T3;11,1
Mujeres;De 25 a 29 años;Educación primaria;2019T2;9,1
Mujeres;De 25 a 29 años;Educación primaria;2019T1;12,4
Mujeres;De 25 a 29 años;Educación primaria;2018T4;10,2
Mujeres;De 25 a 29 años;Educación primaria;2018T3;10,4
Mujeres;De 25 a 29 años;Educación primaria;2018T2;15,6
Mujeres;De 25 a 29 años;Educación primaria;2018T1;16,3
Mujeres;De 25 a 29 años;Educación primaria;2017T4;14,8
Mujeres;De 25 a 29 años;Educación primaria;2017T3;19,2
