Sexo;Edad;Estado civil;Periodo;Total
Mujeres;De 16 a 19 años;Viudos/Viudas;2004T4;0
Mujeres;De 16 a 19 años;Viudos/Viudas;2004T3;..
Mujeres;De 16 a 19 años;Viudos/Viudas;2004T2;..
Mujeres;De 16 a 19 años;Viudos/Viudas;2004T1;..
Mujeres;De 16 a 19 años;Viudos/Viudas;2003T4;0
Mujeres;De 16 a 19 años;Viudos/Viudas;2003T3;0
Mujeres;De 16 a 19 años;Viudos/Viudas;2003T2;0
Mujeres;De 16 a 19 años;Viudos/Viudas;2003T1;..
Mujeres;De 16 a 19 años;Viudos/Viudas;2002T4;0
Mujeres;De 16 a 19 años;Viudos/Viudas;2002T3;..
Mujeres;De 16 a 19 años;Viudos/Viudas;2002T2;0
Mujeres;De 16 a 19 años;Viudos/Viudas;2002T1;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2025T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2024T4;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2024T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2024T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2024T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2023T4;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2023T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2023T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2023T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2022T4;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2022T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2022T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2022T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2021T4;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2021T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2021T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2021T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2020T4;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2020T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2020T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2020T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2019T4;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2019T3;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2019T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2019T1;0,2
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2018T4;0,2
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2018T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2018T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2018T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2017T4;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2017T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2017T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2017T1;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2016T4;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2016T3;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2016T2;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2016T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2015T4;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2015T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2015T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2015T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2014T4;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2014T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2014T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2014T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2013T4;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2013T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2013T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2013T1;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2012T4;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2012T3;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2012T2;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2012T1;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2011T4;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2011T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2011T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2011T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2010T4;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2010T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2010T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2010T1;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2009T4;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2009T3;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2009T2;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2009T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2008T4;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2008T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2008T2;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2008T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2007T4;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2007T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2007T2;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2007T1;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2006T4;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2006T3;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2006T2;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2006T1;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2005T4;0,2
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2005T3;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2005T2;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2005T1;0,3
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2004T4;0,1
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2004T3;0,1
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2004T2;0,3
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2004T1;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2003T4;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2003T3;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2003T2;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2003T1;0,2
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2002T4;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2002T3;..
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2002T2;0
Mujeres;De 16 a 19 años;Separados/Separadas o Divorciados/Divorciadas;2002T1;0
Mujeres;De 20 a 24 años;Total;2025T1;161,7
Mujeres;De 20 a 24 años;Total;2024T4;146,8
Mujeres;De 20 a 24 años;Total;2024T3;180,2
Mujeres;De 20 a 24 años;Total;2024T2;143,4
Mujeres;De 20 a 24 años;Total;2024T1;151
Mujeres;De 20 a 24 años;Total;2023T4;157,4
Mujeres;De 20 a 24 años;Total;2023T3;166
Mujeres;De 20 a 24 años;Total;2023T2;164,1
Mujeres;De 20 a 24 años;Total;2023T1;173
Mujeres;De 20 a 24 años;Total;2022T4;169,8
Mujeres;De 20 a 24 años;Total;2022T3;194
Mujeres;De 20 a 24 años;Total;2022T2;166,1
Mujeres;De 20 a 24 años;Total;2022T1;150,4
Mujeres;De 20 a 24 años;Total;2021T4;159,2
Mujeres;De 20 a 24 años;Total;2021T3;184,8
Mujeres;De 20 a 24 años;Total;2021T2;217,7
Mujeres;De 20 a 24 años;Total;2021T1;207,2
Mujeres;De 20 a 24 años;Total;2020T4;206,8
Mujeres;De 20 a 24 años;Total;2020T3;228,9
Mujeres;De 20 a 24 años;Total;2020T2;187,4
Mujeres;De 20 a 24 años;Total;2020T1;172,5
Mujeres;De 20 a 24 años;Total;2019T4;167,8
Mujeres;De 20 a 24 años;Total;2019T3;194
Mujeres;De 20 a 24 años;Total;2019T2;185
Mujeres;De 20 a 24 años;Total;2019T1;188,6
Mujeres;De 20 a 24 años;Total;2018T4;178,6
Mujeres;De 20 a 24 años;Total;2018T3;171,1
Mujeres;De 20 a 24 años;Total;2018T2;170,4
Mujeres;De 20 a 24 años;Total;2018T1;164,8
Mujeres;De 20 a 24 años;Total;2017T4;198,8
Mujeres;De 20 a 24 años;Total;2017T3;191,5
Mujeres;De 20 a 24 años;Total;2017T2;200,7
Mujeres;De 20 a 24 años;Total;2017T1;208,1
Mujeres;De 20 a 24 años;Total;2016T4;218,5
Mujeres;De 20 a 24 años;Total;2016T3;237,8
Mujeres;De 20 a 24 años;Total;2016T2;259,7
Mujeres;De 20 a 24 años;Total;2016T1;256,5
Mujeres;De 20 a 24 años;Total;2015T4;252,5
Mujeres;De 20 a 24 años;Total;2015T3;276
Mujeres;De 20 a 24 años;Total;2015T2;274,9
Mujeres;De 20 a 24 años;Total;2015T1;275
Mujeres;De 20 a 24 años;Total;2014T4;304,2
Mujeres;De 20 a 24 años;Total;2014T3;313,7
Mujeres;De 20 a 24 años;Total;2014T2;309,3
Mujeres;De 20 a 24 años;Total;2014T1;331
Mujeres;De 20 a 24 años;Total;2013T4;329,4
Mujeres;De 20 a 24 años;Total;2013T3;343,6
Mujeres;De 20 a 24 años;Total;2013T2;346
Mujeres;De 20 a 24 años;Total;2013T1;354,4
Mujeres;De 20 a 24 años;Total;2012T4;348,7
Mujeres;De 20 a 24 años;Total;2012T3;343,6
Mujeres;De 20 a 24 años;Total;2012T2;344,3
Mujeres;De 20 a 24 años;Total;2012T1;325,6
Mujeres;De 20 a 24 años;Total;2011T4;308,1
Mujeres;De 20 a 24 años;Total;2011T3;321
Mujeres;De 20 a 24 años;Total;2011T2;303,2
Mujeres;De 20 a 24 años;Total;2011T1;295
Mujeres;De 20 a 24 años;Total;2010T4;279,9
Mujeres;De 20 a 24 años;Total;2010T3;286,8
Mujeres;De 20 a 24 años;Total;2010T2;273,6
Mujeres;De 20 a 24 años;Total;2010T1;262,8
Mujeres;De 20 a 24 años;Total;2009T4;264
Mujeres;De 20 a 24 años;Total;2009T3;288,7
Mujeres;De 20 a 24 años;Total;2009T2;259,8
Mujeres;De 20 a 24 años;Total;2009T1;247,6
Mujeres;De 20 a 24 años;Total;2008T4;203,3
Mujeres;De 20 a 24 años;Total;2008T3;176
Mujeres;De 20 a 24 años;Total;2008T2;167,2
Mujeres;De 20 a 24 años;Total;2008T1;160,9
Mujeres;De 20 a 24 años;Total;2007T4;148,4
Mujeres;De 20 a 24 años;Total;2007T3;159,4
Mujeres;De 20 a 24 años;Total;2007T2;154,5
Mujeres;De 20 a 24 años;Total;2007T1;161,3
Mujeres;De 20 a 24 años;Total;2006T4;159,3
Mujeres;De 20 a 24 años;Total;2006T3;157,2
Mujeres;De 20 a 24 años;Total;2006T2;150,6
Mujeres;De 20 a 24 años;Total;2006T1;156,5
Mujeres;De 20 a 24 años;Total;2005T4;165,8
Mujeres;De 20 a 24 años;Total;2005T3;170,7
Mujeres;De 20 a 24 años;Total;2005T2;182,1
Mujeres;De 20 a 24 años;Total;2005T1;203
Mujeres;De 20 a 24 años;Total;2004T4;200,6
Mujeres;De 20 a 24 años;Total;2004T3;214,2
Mujeres;De 20 a 24 años;Total;2004T2;204,9
Mujeres;De 20 a 24 años;Total;2004T1;205,9
Mujeres;De 20 a 24 años;Total;2003T4;213,4
Mujeres;De 20 a 24 años;Total;2003T3;207,3
Mujeres;De 20 a 24 años;Total;2003T2;200
Mujeres;De 20 a 24 años;Total;2003T1;214
Mujeres;De 20 a 24 años;Total;2002T4;215,8
Mujeres;De 20 a 24 años;Total;2002T3;218,8
Mujeres;De 20 a 24 años;Total;2002T2;221,1
Mujeres;De 20 a 24 años;Total;2002T1;214,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2025T1;152,9
Mujeres;De 20 a 24 años;Solteros/Solteras;2024T4;142,9
Mujeres;De 20 a 24 años;Solteros/Solteras;2024T3;175,4
Mujeres;De 20 a 24 años;Solteros/Solteras;2024T2;140,7
Mujeres;De 20 a 24 años;Solteros/Solteras;2024T1;149,5
Mujeres;De 20 a 24 años;Solteros/Solteras;2023T4;154,5
Mujeres;De 20 a 24 años;Solteros/Solteras;2023T3;160,6
Mujeres;De 20 a 24 años;Solteros/Solteras;2023T2;154,9
Mujeres;De 20 a 24 años;Solteros/Solteras;2023T1;166,5
Mujeres;De 20 a 24 años;Solteros/Solteras;2022T4;162,4
Mujeres;De 20 a 24 años;Solteros/Solteras;2022T3;188,5
Mujeres;De 20 a 24 años;Solteros/Solteras;2022T2;161
Mujeres;De 20 a 24 años;Solteros/Solteras;2022T1;146,7
Mujeres;De 20 a 24 años;Solteros/Solteras;2021T4;156,6
Mujeres;De 20 a 24 años;Solteros/Solteras;2021T3;182,6
Mujeres;De 20 a 24 años;Solteros/Solteras;2021T2;210,2
Mujeres;De 20 a 24 años;Solteros/Solteras;2021T1;202,1
Mujeres;De 20 a 24 años;Solteros/Solteras;2020T4;196,8
Mujeres;De 20 a 24 años;Solteros/Solteras;2020T3;216,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2020T2;183,2
Mujeres;De 20 a 24 años;Solteros/Solteras;2020T1;165,4
Mujeres;De 20 a 24 años;Solteros/Solteras;2019T4;159,9
Mujeres;De 20 a 24 años;Solteros/Solteras;2019T3;186,7
Mujeres;De 20 a 24 años;Solteros/Solteras;2019T2;178,4
Mujeres;De 20 a 24 años;Solteros/Solteras;2019T1;176,4
Mujeres;De 20 a 24 años;Solteros/Solteras;2018T4;169,8
Mujeres;De 20 a 24 años;Solteros/Solteras;2018T3;165,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2018T2;163,9
Mujeres;De 20 a 24 años;Solteros/Solteras;2018T1;155,6
Mujeres;De 20 a 24 años;Solteros/Solteras;2017T4;190,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2017T3;184,9
Mujeres;De 20 a 24 años;Solteros/Solteras;2017T2;190,5
Mujeres;De 20 a 24 años;Solteros/Solteras;2017T1;198,6
Mujeres;De 20 a 24 años;Solteros/Solteras;2016T4;206,6
Mujeres;De 20 a 24 años;Solteros/Solteras;2016T3;227,1
Mujeres;De 20 a 24 años;Solteros/Solteras;2016T2;244,8
Mujeres;De 20 a 24 años;Solteros/Solteras;2016T1;238,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2015T4;234,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2015T3;263,4
Mujeres;De 20 a 24 años;Solteros/Solteras;2015T2;261
Mujeres;De 20 a 24 años;Solteros/Solteras;2015T1;255,5
Mujeres;De 20 a 24 años;Solteros/Solteras;2014T4;287,8
Mujeres;De 20 a 24 años;Solteros/Solteras;2014T3;297,5
Mujeres;De 20 a 24 años;Solteros/Solteras;2014T2;290
Mujeres;De 20 a 24 años;Solteros/Solteras;2014T1;305,6
Mujeres;De 20 a 24 años;Solteros/Solteras;2013T4;304,1
Mujeres;De 20 a 24 años;Solteros/Solteras;2013T3;325
Mujeres;De 20 a 24 años;Solteros/Solteras;2013T2;328,1
Mujeres;De 20 a 24 años;Solteros/Solteras;2013T1;328,7
Mujeres;De 20 a 24 años;Solteros/Solteras;2012T4;320,5
Mujeres;De 20 a 24 años;Solteros/Solteras;2012T3;317,7
Mujeres;De 20 a 24 años;Solteros/Solteras;2012T2;318,1
Mujeres;De 20 a 24 años;Solteros/Solteras;2012T1;299,6
Mujeres;De 20 a 24 años;Solteros/Solteras;2011T4;286,5
Mujeres;De 20 a 24 años;Solteros/Solteras;2011T3;292,7
Mujeres;De 20 a 24 años;Solteros/Solteras;2011T2;273,9
Mujeres;De 20 a 24 años;Solteros/Solteras;2011T1;269,2
Mujeres;De 20 a 24 años;Solteros/Solteras;2010T4;252,4
Mujeres;De 20 a 24 años;Solteros/Solteras;2010T3;258,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2010T2;253,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2010T1;242,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2009T4;235,1
Mujeres;De 20 a 24 años;Solteros/Solteras;2009T3;262,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2009T2;233,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2009T1;224,2
Mujeres;De 20 a 24 años;Solteros/Solteras;2008T4;183,2
Mujeres;De 20 a 24 años;Solteros/Solteras;2008T3;160,4
Mujeres;De 20 a 24 años;Solteros/Solteras;2008T2;151,2
Mujeres;De 20 a 24 años;Solteros/Solteras;2008T1;141,1
Mujeres;De 20 a 24 años;Solteros/Solteras;2007T4;130,8
Mujeres;De 20 a 24 años;Solteros/Solteras;2007T3;145,2
Mujeres;De 20 a 24 años;Solteros/Solteras;2007T2;136,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2007T1;142
Mujeres;De 20 a 24 años;Solteros/Solteras;2006T4;141,8
Mujeres;De 20 a 24 años;Solteros/Solteras;2006T3;141,6
Mujeres;De 20 a 24 años;Solteros/Solteras;2006T2;131,2
Mujeres;De 20 a 24 años;Solteros/Solteras;2006T1;135,8
Mujeres;De 20 a 24 años;Solteros/Solteras;2005T4;152,2
Mujeres;De 20 a 24 años;Solteros/Solteras;2005T3;156,2
Mujeres;De 20 a 24 años;Solteros/Solteras;2005T2;165,5
Mujeres;De 20 a 24 años;Solteros/Solteras;2005T1;186,4
Mujeres;De 20 a 24 años;Solteros/Solteras;2004T4;176,2
Mujeres;De 20 a 24 años;Solteros/Solteras;2004T3;185,9
Mujeres;De 20 a 24 años;Solteros/Solteras;2004T2;183,2
Mujeres;De 20 a 24 años;Solteros/Solteras;2004T1;183,9
Mujeres;De 20 a 24 años;Solteros/Solteras;2003T4;192,9
Mujeres;De 20 a 24 años;Solteros/Solteras;2003T3;183,4
Mujeres;De 20 a 24 años;Solteros/Solteras;2003T2;174,1
Mujeres;De 20 a 24 años;Solteros/Solteras;2003T1;192,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2002T4;198,3
Mujeres;De 20 a 24 años;Solteros/Solteras;2002T3;196,1
Mujeres;De 20 a 24 años;Solteros/Solteras;2002T2;198,1
Mujeres;De 20 a 24 años;Solteros/Solteras;2002T1;186,4
Mujeres;De 20 a 24 años;Casados/Casadas;2025T1;7,1
Mujeres;De 20 a 24 años;Casados/Casadas;2024T4;3,6
Mujeres;De 20 a 24 años;Casados/Casadas;2024T3;4,7
Mujeres;De 20 a 24 años;Casados/Casadas;2024T2;2,6
Mujeres;De 20 a 24 años;Casados/Casadas;2024T1;1,5
Mujeres;De 20 a 24 años;Casados/Casadas;2023T4;2,9
Mujeres;De 20 a 24 años;Casados/Casadas;2023T3;5,4
Mujeres;De 20 a 24 años;Casados/Casadas;2023T2;9,2
Mujeres;De 20 a 24 años;Casados/Casadas;2023T1;6,5
Mujeres;De 20 a 24 años;Casados/Casadas;2022T4;7,4
Mujeres;De 20 a 24 años;Casados/Casadas;2022T3;5,6
Mujeres;De 20 a 24 años;Casados/Casadas;2022T2;4,7
Mujeres;De 20 a 24 años;Casados/Casadas;2022T1;3,3
Mujeres;De 20 a 24 años;Casados/Casadas;2021T4;1,6
Mujeres;De 20 a 24 años;Casados/Casadas;2021T3;1,3
Mujeres;De 20 a 24 años;Casados/Casadas;2021T2;6,5
Mujeres;De 20 a 24 años;Casados/Casadas;2021T1;4,5
Mujeres;De 20 a 24 años;Casados/Casadas;2020T4;9,7
Mujeres;De 20 a 24 años;Casados/Casadas;2020T3;12,5
Mujeres;De 20 a 24 años;Casados/Casadas;2020T2;3,9
Mujeres;De 20 a 24 años;Casados/Casadas;2020T1;6,9
Mujeres;De 20 a 24 años;Casados/Casadas;2019T4;7,7
Mujeres;De 20 a 24 años;Casados/Casadas;2019T3;6,9
Mujeres;De 20 a 24 años;Casados/Casadas;2019T2;6,2
Mujeres;De 20 a 24 años;Casados/Casadas;2019T1;11,2
Mujeres;De 20 a 24 años;Casados/Casadas;2018T4;7,7
Mujeres;De 20 a 24 años;Casados/Casadas;2018T3;5,7
Mujeres;De 20 a 24 años;Casados/Casadas;2018T2;5,8
Mujeres;De 20 a 24 años;Casados/Casadas;2018T1;8,6
Mujeres;De 20 a 24 años;Casados/Casadas;2017T4;7,8
Mujeres;De 20 a 24 años;Casados/Casadas;2017T3;6,1
Mujeres;De 20 a 24 años;Casados/Casadas;2017T2;10
Mujeres;De 20 a 24 años;Casados/Casadas;2017T1;9,2
Mujeres;De 20 a 24 años;Casados/Casadas;2016T4;11,3
Mujeres;De 20 a 24 años;Casados/Casadas;2016T3;10,2
Mujeres;De 20 a 24 años;Casados/Casadas;2016T2;13,9
Mujeres;De 20 a 24 años;Casados/Casadas;2016T1;17,4
Mujeres;De 20 a 24 años;Casados/Casadas;2015T4;15,5
Mujeres;De 20 a 24 años;Casados/Casadas;2015T3;11,6
Mujeres;De 20 a 24 años;Casados/Casadas;2015T2;12,4
Mujeres;De 20 a 24 años;Casados/Casadas;2015T1;17,9
Mujeres;De 20 a 24 años;Casados/Casadas;2014T4;14,9
Mujeres;De 20 a 24 años;Casados/Casadas;2014T3;14,5
Mujeres;De 20 a 24 años;Casados/Casadas;2014T2;18,5
Mujeres;De 20 a 24 años;Casados/Casadas;2014T1;24,6
Mujeres;De 20 a 24 años;Casados/Casadas;2013T4;24,3
Mujeres;De 20 a 24 años;Casados/Casadas;2013T3;18,2
Mujeres;De 20 a 24 años;Casados/Casadas;2013T2;15,9
Mujeres;De 20 a 24 años;Casados/Casadas;2013T1;22,5
Mujeres;De 20 a 24 años;Casados/Casadas;2012T4;25,5
Mujeres;De 20 a 24 años;Casados/Casadas;2012T3;23,8
Mujeres;De 20 a 24 años;Casados/Casadas;2012T2;23
Mujeres;De 20 a 24 años;Casados/Casadas;2012T1;20,6
Mujeres;De 20 a 24 años;Casados/Casadas;2011T4;20,3
Mujeres;De 20 a 24 años;Casados/Casadas;2011T3;25,5
Mujeres;De 20 a 24 años;Casados/Casadas;2011T2;26
Mujeres;De 20 a 24 años;Casados/Casadas;2011T1;23,1
Mujeres;De 20 a 24 años;Casados/Casadas;2010T4;25,4
Mujeres;De 20 a 24 años;Casados/Casadas;2010T3;27,6
Mujeres;De 20 a 24 años;Casados/Casadas;2010T2;19,8
Mujeres;De 20 a 24 años;Casados/Casadas;2010T1;19,2
Mujeres;De 20 a 24 años;Casados/Casadas;2009T4;27,3
Mujeres;De 20 a 24 años;Casados/Casadas;2009T3;25,9
Mujeres;De 20 a 24 años;Casados/Casadas;2009T2;24,1
Mujeres;De 20 a 24 años;Casados/Casadas;2009T1;21,1
Mujeres;De 20 a 24 años;Casados/Casadas;2008T4;18,9
Mujeres;De 20 a 24 años;Casados/Casadas;2008T3;15,4
Mujeres;De 20 a 24 años;Casados/Casadas;2008T2;15,7
Mujeres;De 20 a 24 años;Casados/Casadas;2008T1;19,8
Mujeres;De 20 a 24 años;Casados/Casadas;2007T4;17,6
Mujeres;De 20 a 24 años;Casados/Casadas;2007T3;13,2
Mujeres;De 20 a 24 años;Casados/Casadas;2007T2;16,6
Mujeres;De 20 a 24 años;Casados/Casadas;2007T1;17,6
Mujeres;De 20 a 24 años;Casados/Casadas;2006T4;16,2
Mujeres;De 20 a 24 años;Casados/Casadas;2006T3;14,5
Mujeres;De 20 a 24 años;Casados/Casadas;2006T2;18,5
Mujeres;De 20 a 24 años;Casados/Casadas;2006T1;20,3
Mujeres;De 20 a 24 años;Casados/Casadas;2005T4;12,9
Mujeres;De 20 a 24 años;Casados/Casadas;2005T3;13,9
Mujeres;De 20 a 24 años;Casados/Casadas;2005T2;14,7
Mujeres;De 20 a 24 años;Casados/Casadas;2005T1;15,3
Mujeres;De 20 a 24 años;Casados/Casadas;2004T4;22,2
Mujeres;De 20 a 24 años;Casados/Casadas;2004T3;26,3
Mujeres;De 20 a 24 años;Casados/Casadas;2004T2;19,8
Mujeres;De 20 a 24 años;Casados/Casadas;2004T1;19,2
Mujeres;De 20 a 24 años;Casados/Casadas;2003T4;18,7
Mujeres;De 20 a 24 años;Casados/Casadas;2003T3;23,3
Mujeres;De 20 a 24 años;Casados/Casadas;2003T2;24,3
Mujeres;De 20 a 24 años;Casados/Casadas;2003T1;20,9
Mujeres;De 20 a 24 años;Casados/Casadas;2002T4;16,8
Mujeres;De 20 a 24 años;Casados/Casadas;2002T3;21,9
Mujeres;De 20 a 24 años;Casados/Casadas;2002T2;22,6
Mujeres;De 20 a 24 años;Casados/Casadas;2002T1;27
Mujeres;De 20 a 24 años;Viudos/Viudas;2025T1;..
Mujeres;De 20 a 24 años;Viudos/Viudas;2024T4;..
Mujeres;De 20 a 24 años;Viudos/Viudas;2024T3;..
Mujeres;De 20 a 24 años;Viudos/Viudas;2024T2;..
Mujeres;De 20 a 24 años;Viudos/Viudas;2024T1;..
Mujeres;De 20 a 24 años;Viudos/Viudas;2023T4;..
Mujeres;De 20 a 24 años;Viudos/Viudas;2023T3;..
Mujeres;De 20 a 24 años;Viudos/Viudas;2023T2;..
Mujeres;De 20 a 24 años;Viudos/Viudas;2023T1;..
Mujeres;De 20 a 24 años;Viudos/Viudas;2022T4;..
Mujeres;De 20 a 24 años;Viudos/Viudas;2022T3;..
Mujeres;De 20 a 24 años;Viudos/Viudas;2022T2;..
